id,city,title,rent_raw,size_raw,rent,size,size_norm
1004086,Berlin,Real Market Listing,673.02,37.39,673.02,37.39,0.541599025974026
1001916,Berlin,Real Market Listing,824.0,32.0,824.0,32.0,0.432224025974026
1005030,Berlin,Real Market Listing,439.0,59.0,439.0,59.0,0.9801136363636362
1000051,Berlin,Real Market Listing,491.0,29.6,491.0,29.6,0.3835227272727273
1002275,Hamburg,Real Market Listing,600.0,57.0,600.0,57.0,0.9395292207792207
1005729,Berlin,Real Market Listing,1200.0,37.0,1200.0,37.0,0.533685064935065
1000041,Berlin,Real Market Listing,560.0,19.5,560.0,19.5,0.17857142857142858
1002029,Köln,Real Market Listing,520.0,24.0,520.0,24.0,0.26988636363636365
1002445,Hamburg,Real Market Listing,765.0,54.5,765.0,54.5,0.8887987012987012
1001195,Berlin,Real Market Listing,790.0,13.0,790.0,13.0,0.046672077922077934
1006211,Köln,Real Market Listing,529.03,24.45,529.03,24.45,0.27901785714285715
1001330,München,Real Market Listing,790.0,36.0,790.0,36.0,0.5133928571428571
1000611,Berlin,Real Market Listing,228.41,32.63,228.41,32.63,0.4450081168831169
1000805,Berlin,Real Market Listing,553.47,48.64,553.47,48.64,0.7698863636363635
1003130,Berlin,Real Market Listing,444.17,59.0,444.17,59.0,0.9801136363636362
1001879,Hamburg,Real Market Listing,450.0,50.0,450.0,50.0,0.7974837662337662
1004480,Hamburg,Real Market Listing,526.0,54.0,526.0,54.0,0.8786525974025974
1000279,Berlin,Real Market Listing,476.0,19.02,476.0,19.02,0.16883116883116883
1006499,Berlin,Real Market Listing,491.0,41.0,491.0,41.0,0.6148538961038961
1001027,Berlin,Real Market Listing,579.0,53.98,579.0,53.98,0.8782467532467533
1006370,Berlin,Real Market Listing,860.0,38.35,860.0,38.35,0.5610795454545455
1000019,München,Real Market Listing,925.0,54.0,925.0,54.0,0.8786525974025974
1001321,Hamburg,Real Market Listing,795.0,48.0,795.0,48.0,0.7568993506493505
1001073,Hamburg,Real Market Listing,749.5,56.41,749.5,56.41,0.927556818181818
1006517,Hamburg,Real Market Listing,1290.0,47.0,1290.0,47.0,0.7366071428571428
1005483,Berlin,Real Market Listing,800.0,54.0,800.0,54.0,0.8786525974025974
1004995,Berlin,Real Market Listing,454.96,47.89,454.96,47.89,0.7546672077922078
1003381,Hamburg,Real Market Listing,520.0,38.0,520.0,38.0,0.5539772727272727
1002053,Berlin,Real Market Listing,767.0,59.0,767.0,59.0,0.9801136363636362
1005935,München,Real Market Listing,1150.0,25.0,1150.0,25.0,0.29017857142857145
1000478,Berlin,Real Market Listing,461.65,49.64,461.65,49.64,0.7901785714285714
1002020,Berlin,Real Market Listing,754.3,45.0,754.3,45.0,0.6960227272727272
1005171,München,Real Market Listing,568.16,40.67,568.16,40.67,0.6081574675324676
1002118,München,Real Market Listing,670.0,31.0,670.0,31.0,0.4119318181818182
1006508,Berlin,Real Market Listing,678.0,28.9,678.0,28.9,0.36931818181818177
1001971,Berlin,Real Market Listing,419.0,37.0,419.0,37.0,0.533685064935065
1005809,Berlin,Real Market Listing,850.0,57.2,850.0,57.2,0.9435876623376623
1004357,Berlin,Real Market Listing,749.0,58.71,749.0,58.71,0.9742288961038962
1004834,Berlin,Real Market Listing,673.0,58.52,673.0,58.52,0.9703733766233767
1000108,Köln,Real Market Listing,945.0,48.0,945.0,48.0,0.7568993506493505
1005267,Köln,Real Market Listing,520.0,41.0,520.0,41.0,0.6148538961038961
1000711,München,Real Market Listing,500.0,20.0,500.0,20.0,0.18871753246753248
1001536,Hamburg,Real Market Listing,318.0,22.0,318.0,22.0,0.22930194805194806
1002763,Berlin,Real Market Listing,850.0,52.4,850.0,52.4,0.846185064935065
1003012,Berlin,Real Market Listing,1000.0,54.0,1000.0,54.0,0.8786525974025974
1005493,Köln,Real Market Listing,352.0,19.0,352.0,19.0,0.16842532467532467
1005798,Köln,Real Market Listing,1350.0,42.0,1350.0,42.0,0.6351461038961039
1001737,Berlin,Real Market Listing,399.03,58.0,399.03,58.0,0.9598214285714285
1004586,Köln,Real Market Listing,405.0,27.0,405.0,27.0,0.330762987012987
1005084,Berlin,Real Market Listing,299.9,47.4,299.9,47.4,0.744724025974026
1003039,Berlin,Real Market Listing,605.0,23.08,605.0,23.08,0.2512175324675324
1001263,Berlin,Real Market Listing,399.0,34.0,399.0,34.0,0.47280844155844154
1005275,Hamburg,Real Market Listing,640.0,47.0,640.0,47.0,0.7366071428571428
1003437,Berlin,Real Market Listing,869.0,43.25,869.0,43.25,0.6605113636363635
1003089,Köln,Real Market Listing,650.0,58.0,650.0,58.0,0.9598214285714285
1000109,München,Real Market Listing,590.0,22.0,590.0,22.0,0.22930194805194806
1003768,München,Real Market Listing,1280.0,52.0,1280.0,52.0,0.8380681818181818
1005786,Berlin,Real Market Listing,975.0,55.5,975.0,55.5,0.9090909090909091
1001662,München,Real Market Listing,1200.0,47.0,1200.0,47.0,0.7366071428571428
1004486,Köln,Real Market Listing,524.0,49.0,524.0,49.0,0.7771915584415584
1004726,Hamburg,Real Market Listing,520.0,40.0,520.0,40.0,0.5945616883116883
1003607,Berlin,Real Market Listing,707.17,54.65,707.17,54.65,0.8918425324675325
1001652,München,Real Market Listing,1020.0,30.0,1020.0,30.0,0.39163961038961037
1000090,Köln,Real Market Listing,780.0,18.0,780.0,18.0,0.1481331168831169
1003494,München,Real Market Listing,1025.0,54.0,1025.0,54.0,0.8786525974025974
1005822,Berlin,Real Market Listing,329.41,32.55,329.41,32.55,0.44338474025974023
1003321,Hamburg,Real Market Listing,785.0,56.81,785.0,56.81,0.9356737012987013
1005944,Köln,Real Market Listing,450.0,33.0,450.0,33.0,0.4525162337662338
1004686,Berlin,Real Market Listing,653.0,32.65,653.0,32.65,0.445413961038961
1001010,München,Real Market Listing,1100.0,27.0,1100.0,27.0,0.330762987012987
1006088,Berlin,Real Market Listing,588.0,56.0,588.0,56.0,0.9192370129870129
1000789,Berlin,Real Market Listing,800.0,27.4,800.0,27.4,0.3388798701298701
1005646,Berlin,Real Market Listing,346.0,38.0,346.0,38.0,0.5539772727272727
1001720,Berlin,Real Market Listing,391.9,30.81,391.9,30.81,0.4080762987012987
1002370,Hamburg,Real Market Listing,935.0,51.95,935.0,51.95,0.8370535714285714
1000432,Berlin,Real Market Listing,500.0,30.0,500.0,30.0,0.39163961038961037
1005372,Köln,Real Market Listing,600.0,52.0,600.0,52.0,0.8380681818181818
1001593,Berlin,Real Market Listing,1000.0,54.49,1000.0,54.49,0.8885957792207794
1001443,Köln,Real Market Listing,440.0,39.0,440.0,39.0,0.5742694805194806
1004466,Berlin,Real Market Listing,695.0,55.6,695.0,55.6,0.9111201298701299
1002942,Hamburg,Real Market Listing,579.0,21.22,579.0,21.22,0.21347402597402595
1003295,Berlin,Real Market Listing,995.0,51.0,995.0,51.0,0.8177759740259739
1006116,Köln,Real Market Listing,750.0,20.0,750.0,20.0,0.18871753246753248
1000996,Potsdam,Real Market Listing,275.0,35.0,275.0,35.0,0.49310064935064934
1005556,Berlin,Real Market Listing,1100.0,56.14,1100.0,56.14,0.922077922077922
1005831,Hamburg,Real Market Listing,841.0,58.0,841.0,58.0,0.9598214285714285
1005716,Berlin,Real Market Listing,420.0,36.08,420.0,36.08,0.5150162337662337
1002464,Köln,Real Market Listing,860.0,53.0,860.0,53.0,0.8583603896103895
1000838,Berlin,Real Market Listing,1100.0,53.83,1100.0,53.83,0.8752029220779219
1002873,Berlin,Real Market Listing,459.0,20.3,459.0,20.3,0.19480519480519484
1004010,Köln,Real Market Listing,590.0,29.0,590.0,29.0,0.3713474025974026
1000047,Berlin,Real Market Listing,1100.0,58.3,1100.0,58.3,0.9659090909090907
1005011,München,Real Market Listing,800.0,42.0,800.0,42.0,0.6351461038961039
1000742,München,Real Market Listing,880.0,42.6,880.0,42.6,0.6473214285714286
1003227,Hamburg,Real Market Listing,1150.0,56.0,1150.0,56.0,0.9192370129870129
1001832,Hamburg,Real Market Listing,720.0,41.0,720.0,41.0,0.6148538961038961
1004698,München,Real Market Listing,830.0,32.0,830.0,32.0,0.432224025974026
1006089,München,Real Market Listing,1290.0,57.12,1290.0,57.12,0.9419642857142857
1005694,München,Real Market Listing,920.0,28.0,920.0,28.0,0.3510551948051948
1001894,Berlin,Real Market Listing,1099.0,43.0,1099.0,43.0,0.6554383116883116
1005402,Berlin,Real Market Listing,953.46,52.97,953.46,52.97,0.8577516233766233
1001520,Berlin,Real Market Listing,509.3,53.65,509.3,53.65,0.8715503246753247
1004671,Berlin,Real Market Listing,658.0,57.16,658.0,57.16,0.9427759740259739
1002387,Berlin,Real Market Listing,700.0,16.0,700.0,16.0,0.10754870129870131
1000101,München,Real Market Listing,1085.0,53.1,1085.0,53.1,0.8603896103896105
1002031,Hamburg,Real Market Listing,499.0,41.96,499.0,41.96,0.6343344155844156
1002644,München,Real Market Listing,1255.0,55.8,1255.0,55.8,0.9151785714285713
1001128,Köln,Real Market Listing,750.0,38.0,750.0,38.0,0.5539772727272727
1002707,Berlin,Real Market Listing,734.5,56.5,734.5,56.5,0.9293831168831168
1003288,Berlin,Real Market Listing,561.0,20.5,561.0,20.5,0.19886363636363638
1000030,Berlin,Real Market Listing,990.0,59.54,990.0,59.54,0.9910714285714286
1000944,Potsdam,Real Market Listing,391.6,35.6,391.6,35.6,0.505275974025974
1004006,Hamburg,Real Market Listing,397.98,36.18,397.98,36.18,0.5170454545454546
1001344,Hamburg,Real Market Listing,692.25,53.25,692.25,53.25,0.8634334415584415
1005097,München,Real Market Listing,1420.0,47.0,1420.0,47.0,0.7366071428571428
1005435,Berlin,Real Market Listing,1250.0,56.0,1250.0,56.0,0.9192370129870129
1004366,Berlin,Real Market Listing,621.0,54.0,621.0,54.0,0.8786525974025974
1004258,Berlin,Real Market Listing,570.0,23.95,570.0,23.95,0.2688717532467532
1001310,Köln,Real Market Listing,600.0,49.0,600.0,49.0,0.7771915584415584
1002232,Berlin,Real Market Listing,479.0,50.0,479.0,50.0,0.7974837662337662
1004382,Köln,Real Market Listing,740.0,24.0,740.0,24.0,0.26988636363636365
1005144,Hamburg,Real Market Listing,590.0,50.0,590.0,50.0,0.7974837662337662
1002892,Hamburg,Real Market Listing,630.0,46.0,630.0,46.0,0.716314935064935
1001897,Berlin,Real Market Listing,298.2,37.9,298.2,37.9,0.551948051948052
1004077,Berlin,Real Market Listing,539.0,49.0,539.0,49.0,0.7771915584415584
1001038,Köln,Real Market Listing,429.0,34.3,429.0,34.3,0.4788961038961038
1004984,Köln,Real Market Listing,677.29,59.1,677.29,59.1,0.9821428571428572
1006038,Köln,Real Market Listing,440.0,21.0,440.0,21.0,0.20900974025974026
1000598,Köln,Real Market Listing,542.0,32.31,542.0,32.31,0.4385146103896104
1005439,Berlin,Real Market Listing,700.0,40.75,700.0,40.75,0.6097808441558441
1000014,Berlin,Real Market Listing,1080.0,59.9,1080.0,59.9,0.9983766233766234
1005059,Hamburg,Real Market Listing,750.0,49.62,750.0,49.62,0.7897727272727273
1002002,Hamburg,Real Market Listing,750.0,56.92,750.0,56.92,0.9379058441558441
1000037,Berlin,Real Market Listing,503.87,57.33,503.87,57.33,0.9462256493506492
1001869,München,Real Market Listing,1050.0,51.4,1050.0,51.4,0.8258928571428572
1001042,München,Real Market Listing,830.0,47.24,830.0,47.24,0.7414772727272728
1004080,München,Real Market Listing,1050.0,59.0,1050.0,59.0,0.9801136363636362
1001315,München,Real Market Listing,930.0,54.0,930.0,54.0,0.8786525974025974
1003027,Hamburg,Real Market Listing,900.0,55.0,900.0,55.0,0.8989448051948051
1005174,München,Real Market Listing,800.0,35.63,800.0,35.63,0.5058847402597403
1002943,München,Real Market Listing,1320.0,57.0,1320.0,57.0,0.9395292207792207
1003473,Berlin,Real Market Listing,311.63,48.0,311.63,48.0,0.7568993506493505
1001891,Köln,Real Market Listing,685.79,36.54,685.79,36.54,0.5243506493506493
1003608,Berlin,Real Market Listing,820.0,41.0,820.0,41.0,0.6148538961038961
1004096,Hamburg,Real Market Listing,520.0,35.0,520.0,35.0,0.49310064935064934
1001094,Hamburg,Real Market Listing,780.0,59.0,780.0,59.0,0.9801136363636362
1005434,Berlin,Real Market Listing,648.0,53.96,648.0,53.96,0.8778409090909092
1004166,Berlin,Real Market Listing,872.0,39.92,872.0,39.92,0.5929383116883117
1006177,Berlin,Real Market Listing,849.29,36.14,849.29,36.14,0.5162337662337663
1005564,München,Real Market Listing,1100.0,29.0,1100.0,29.0,0.3713474025974026
1001109,Berlin,Real Market Listing,730.0,36.54,730.0,36.54,0.5243506493506493
1005589,München,Real Market Listing,1100.0,49.0,1100.0,49.0,0.7771915584415584
1001319,Berlin,Real Market Listing,550.0,49.0,550.0,49.0,0.7771915584415584
1005370,Berlin,Real Market Listing,470.0,19.35,470.0,19.35,0.17552759740259744
1000585,München,Real Market Listing,1050.0,18.0,1050.0,18.0,0.1481331168831169
1003491,Berlin,Real Market Listing,945.0,49.0,945.0,49.0,0.7771915584415584
1005148,Berlin,Real Market Listing,560.0,40.0,560.0,40.0,0.5945616883116883
1004323,Köln,Real Market Listing,848.0,53.0,848.0,53.0,0.8583603896103895
1005395,München,Real Market Listing,900.0,32.0,900.0,32.0,0.432224025974026
1004774,Köln,Real Market Listing,624.0,52.0,624.0,52.0,0.8380681818181818
1005201,München,Real Market Listing,740.0,22.1,740.0,22.1,0.23133116883116886
1005837,Köln,Real Market Listing,799.0,47.0,799.0,47.0,0.7366071428571428
1000730,Berlin,Real Market Listing,500.75,52.71,500.75,52.71,0.8524756493506495
1001485,Hamburg,Real Market Listing,900.0,46.0,900.0,46.0,0.716314935064935
1003982,München,Real Market Listing,610.0,21.96,610.0,21.96,0.22849025974025977
1003542,Berlin,Real Market Listing,582.0,44.6,582.0,44.6,0.6879058441558442
1000132,Hamburg,Real Market Listing,380.0,42.0,380.0,42.0,0.6351461038961039
1005038,Potsdam,Real Market Listing,540.0,37.0,540.0,37.0,0.533685064935065
1003313,Berlin,Real Market Listing,530.0,34.98,530.0,34.98,0.49269480519480513
1003254,Berlin,Real Market Listing,687.01,47.38,687.01,47.38,0.744318181818182
1005824,München,Real Market Listing,750.0,25.0,750.0,25.0,0.29017857142857145
1003074,Berlin,Real Market Listing,550.0,52.18,550.0,52.18,0.8417207792207793
1001496,Köln,Real Market Listing,895.0,51.0,895.0,51.0,0.8177759740259739
1000228,Berlin,Real Market Listing,505.0,40.07,505.0,40.07,0.5959821428571429
1004884,Hamburg,Real Market Listing,510.0,34.0,510.0,34.0,0.47280844155844154
1004907,Köln,Real Market Listing,725.0,42.0,725.0,42.0,0.6351461038961039
1003830,Hamburg,Real Market Listing,595.0,57.0,595.0,57.0,0.9395292207792207
1005607,Hamburg,Real Market Listing,650.0,45.0,650.0,45.0,0.6960227272727272
1003539,Berlin,Real Market Listing,649.0,48.0,649.0,48.0,0.7568993506493505
1002855,Berlin,Real Market Listing,747.0,54.09,747.0,54.09,0.8804788961038961
1004217,Hamburg,Real Market Listing,710.0,35.0,710.0,35.0,0.49310064935064934
1004918,Köln,Real Market Listing,550.0,29.0,550.0,29.0,0.3713474025974026
1002917,München,Real Market Listing,840.0,56.5,840.0,56.5,0.9293831168831168
1002827,Hamburg,Real Market Listing,480.0,27.0,480.0,27.0,0.330762987012987
1005714,Berlin,Real Market Listing,459.0,37.1,459.0,37.1,0.5357142857142857
1002346,Berlin,Real Market Listing,545.0,42.2,545.0,42.2,0.6392045454545455
1000287,Hamburg,Real Market Listing,675.0,59.46,675.0,59.46,0.9894480519480521
1000586,Berlin,Real Market Listing,320.96,43.35,320.96,43.35,0.6625405844155845
1001702,Köln,Real Market Listing,531.42,25.31,531.42,25.31,0.29646915584415584
1006388,München,Real Market Listing,480.0,28.37,480.0,28.37,0.35856331168831174
1006350,Berlin,Real Market Listing,708.0,59.0,708.0,59.0,0.9801136363636362
1006390,München,Real Market Listing,1326.0,55.38,1326.0,55.38,0.9066558441558443
1002389,Berlin,Real Market Listing,1001.65,54.89,1001.65,54.89,0.8967126623376622
1002792,Berlin,Real Market Listing,443.36,26.87,443.36,26.87,0.328125
1003555,Berlin,Real Market Listing,496.0,55.05,496.0,55.05,0.8999594155844155
1004852,München,Real Market Listing,560.0,35.0,560.0,35.0,0.49310064935064934
1004564,Berlin,Real Market Listing,435.0,43.49,435.0,43.49,0.6653814935064937
1004165,Köln,Real Market Listing,666.0,56.0,666.0,56.0,0.9192370129870129
1004250,Berlin,Real Market Listing,850.0,52.11,850.0,52.11,0.8403003246753246
1002835,Berlin,Real Market Listing,445.6,55.7,445.6,55.7,0.9131493506493507
1002103,Berlin,Real Market Listing,1250.0,55.28,1250.0,55.28,0.9046266233766234
1004335,Köln,Real Market Listing,730.0,55.0,730.0,55.0,0.8989448051948051
1000952,München,Real Market Listing,1440.0,46.67,1440.0,46.67,0.7299107142857142
1004228,Berlin,Real Market Listing,650.0,50.0,650.0,50.0,0.7974837662337662
1005297,Berlin,Real Market Listing,610.0,52.0,610.0,52.0,0.8380681818181818
1004585,Hamburg,Real Market Listing,780.0,52.0,780.0,52.0,0.8380681818181818
1003964,Berlin,Real Market Listing,801.0,49.44,801.0,49.44,0.7861201298701298
1001782,Berlin,Real Market Listing,990.0,33.0,990.0,33.0,0.4525162337662338
1005665,Berlin,Real Market Listing,480.0,24.19,480.0,24.19,0.27374188311688313
1004307,Berlin,Real Market Listing,578.6,52.6,578.6,52.6,0.8502435064935066
1005669,Potsdam,Real Market Listing,320.0,20.87,320.0,20.87,0.20637175324675328
1003484,München,Real Market Listing,1090.0,31.56,1090.0,31.56,0.42329545454545453
1004248,Berlin,Real Market Listing,920.0,58.0,920.0,58.0,0.9598214285714285
1003431,Berlin,Real Market Listing,585.0,25.1,585.0,25.1,0.29220779220779225
1006118,Berlin,Real Market Listing,600.0,46.27,600.0,46.27,0.7217938311688313
1000927,Berlin,Real Market Listing,650.0,52.0,650.0,52.0,0.8380681818181818
1002552,Hamburg,Real Market Listing,340.0,33.5,340.0,33.5,0.46266233766233766
1001706,Berlin,Real Market Listing,665.08,34.45,665.08,34.45,0.4819399350649351
1004329,Hamburg,Real Market Listing,1244.25,55.3,1244.25,55.3,0.9050324675324674
1004878,Hamburg,Real Market Listing,676.0,52.0,676.0,52.0,0.8380681818181818
1003090,Köln,Real Market Listing,595.0,50.0,595.0,50.0,0.7974837662337662
1003774,Köln,Real Market Listing,600.0,48.0,600.0,48.0,0.7568993506493505
1003973,München,Real Market Listing,840.0,44.0,840.0,44.0,0.6757305194805194
1000303,Berlin,Real Market Listing,430.0,50.0,430.0,50.0,0.7974837662337662
1001632,Köln,Real Market Listing,790.0,22.0,790.0,22.0,0.22930194805194806
1006000,Hamburg,Real Market Listing,265.0,21.0,265.0,21.0,0.20900974025974026
1005328,Berlin,Real Market Listing,1100.0,52.0,1100.0,52.0,0.8380681818181818
1004273,Berlin,Real Market Listing,559.0,55.98,559.0,55.98,0.9188311688311689
1004367,Hamburg,Real Market Listing,475.0,34.0,475.0,34.0,0.47280844155844154
1001539,München,Real Market Listing,1450.0,47.16,1450.0,47.16,0.739853896103896
1002615,Berlin,Real Market Listing,897.15,59.81,897.15,59.81,0.9965503246753247
1005926,Berlin,Real Market Listing,663.0,51.0,663.0,51.0,0.8177759740259739
1006014,Berlin,Real Market Listing,1100.0,51.0,1100.0,51.0,0.8177759740259739
1003150,Berlin,Real Market Listing,555.63,44.45,555.63,44.45,0.684862012987013
1001354,Hamburg,Real Market Listing,1100.0,45.0,1100.0,45.0,0.6960227272727272
1002858,Berlin,Real Market Listing,362.99,53.35,362.99,53.35,0.8654626623376624
1002347,Berlin,Real Market Listing,620.0,41.33,620.0,41.33,0.6215503246753247
1001807,Köln,Real Market Listing,335.0,44.0,335.0,44.0,0.6757305194805194
1002273,Berlin,Real Market Listing,540.0,49.0,540.0,49.0,0.7771915584415584
1005132,Potsdam,Real Market Listing,547.05,52.1,547.05,52.1,0.8400974025974027
1001039,Berlin,Real Market Listing,578.0,42.0,578.0,42.0,0.6351461038961039
1004280,Berlin,Real Market Listing,415.98,54.59,415.98,54.59,0.890625
1003570,Berlin,Real Market Listing,318.45,53.02,318.45,53.02,0.8587662337662338
1001477,Potsdam,Real Market Listing,330.0,20.4,330.0,20.4,0.19683441558441556
1003412,Berlin,Real Market Listing,284.62,18.0,284.62,18.0,0.1481331168831169
1002215,Köln,Real Market Listing,400.0,25.0,400.0,25.0,0.29017857142857145
1006321,München,Real Market Listing,1050.0,26.0,1050.0,26.0,0.3104707792207792
1003250,Berlin,Real Market Listing,260.09,32.0,260.09,32.0,0.432224025974026
1005858,Berlin,Real Market Listing,490.0,49.0,490.0,49.0,0.7771915584415584
1004716,Berlin,Real Market Listing,351.71,46.69,351.71,46.69,0.7303165584415583
1003172,Berlin,Real Market Listing,537.13,50.0,537.13,50.0,0.7974837662337662
1005273,Berlin,Real Market Listing,750.0,59.45,750.0,59.45,0.9892451298701298
1003406,München,Real Market Listing,1360.0,43.0,1360.0,43.0,0.6554383116883116
1003210,Berlin,Real Market Listing,502.66,52.74,502.66,52.74,0.8530844155844157
1005193,Berlin,Real Market Listing,303.44,37.93,303.44,37.93,0.5525568181818182
1003066,Hamburg,Real Market Listing,481.0,47.0,481.0,47.0,0.7366071428571428
1000561,Hamburg,Real Market Listing,695.0,42.51,695.0,42.51,0.6454951298701298
1001221,Berlin,Real Market Listing,779.0,54.0,779.0,54.0,0.8786525974025974
1000415,Berlin,Real Market Listing,469.33,51.25,469.33,51.25,0.8228490259740259
1002949,Berlin,Real Market Listing,924.0,50.16,924.0,50.16,0.8007305194805193
1000811,München,Real Market Listing,820.0,46.0,820.0,46.0,0.716314935064935
1000752,Köln,Real Market Listing,699.0,30.0,699.0,30.0,0.39163961038961037
1003880,Hamburg,Real Market Listing,585.0,54.0,585.0,54.0,0.8786525974025974
1005129,Hamburg,Real Market Listing,1110.0,58.0,1110.0,58.0,0.9598214285714285
1003634,München,Real Market Listing,750.0,30.0,750.0,30.0,0.39163961038961037
1006173,München,Real Market Listing,850.0,45.0,850.0,45.0,0.6960227272727272
1003601,München,Real Market Listing,930.0,18.0,930.0,18.0,0.1481331168831169
1004793,München,Real Market Listing,1300.0,52.0,1300.0,52.0,0.8380681818181818
1006318,Berlin,Real Market Listing,405.0,57.06,405.0,57.06,0.9407467532467532
1003102,Berlin,Real Market Listing,700.0,16.0,700.0,16.0,0.10754870129870131
1002589,Berlin,Real Market Listing,619.0,46.0,619.0,46.0,0.716314935064935
1001760,München,Real Market Listing,561.8,14.7,561.8,14.7,0.08116883116883117
1003641,München,Real Market Listing,747.22,57.64,747.22,57.64,0.9525162337662337
1004709,München,Real Market Listing,850.0,42.96,850.0,42.96,0.6546266233766235
1001620,Berlin,Real Market Listing,441.8,31.0,441.8,31.0,0.4119318181818182
1004882,Berlin,Real Market Listing,673.0,37.39,673.0,37.39,0.541599025974026
1000957,Berlin,Real Market Listing,665.0,44.2,665.0,44.2,0.679788961038961
1004724,Berlin,Real Market Listing,931.0,57.0,931.0,57.0,0.9395292207792207
1006284,München,Real Market Listing,1200.0,56.0,1200.0,56.0,0.9192370129870129
1004940,München,Real Market Listing,1230.0,47.0,1230.0,47.0,0.7366071428571428
1004011,Hamburg,Real Market Listing,730.0,40.0,730.0,40.0,0.5945616883116883
1003827,Berlin,Real Market Listing,430.75,34.46,430.75,34.46,0.48214285714285715
1004303,Köln,Real Market Listing,710.0,12.0,710.0,12.0,0.026379870129870142
1006086,München,Real Market Listing,770.0,49.5,770.0,49.5,0.7873376623376622
1002517,München,Real Market Listing,899.0,35.48,899.0,35.48,0.5028409090909091
1003362,Berlin,Real Market Listing,606.54,55.14,606.54,55.14,0.9017857142857142
1004705,Potsdam,Real Market Listing,590.0,59.5,590.0,59.5,0.9902597402597402
1003063,München,Real Market Listing,650.0,20.0,650.0,20.0,0.18871753246753248
1003058,Berlin,Real Market Listing,482.0,43.8,482.0,43.8,0.6716720779220778
1001302,Berlin,Real Market Listing,789.0,54.6,789.0,54.6,0.8908279220779222
1000096,Berlin,Real Market Listing,450.59,58.77,450.59,58.77,0.9754464285714287
1001954,Hamburg,Real Market Listing,990.0,38.0,990.0,38.0,0.5539772727272727
1001860,Köln,Real Market Listing,670.0,56.5,670.0,56.5,0.9293831168831168
1001374,Hamburg,Real Market Listing,740.0,14.0,740.0,14.0,0.06696428571428573
1003213,Berlin,Real Market Listing,710.0,14.0,710.0,14.0,0.06696428571428573
1006131,München,Real Market Listing,1250.0,55.0,1250.0,55.0,0.8989448051948051
1000217,Köln,Real Market Listing,450.0,40.0,450.0,40.0,0.5945616883116883
1000113,Hamburg,Real Market Listing,620.0,51.0,620.0,51.0,0.8177759740259739
1006301,Berlin,Real Market Listing,492.0,48.81,492.0,48.81,0.773336038961039
1000026,Berlin,Real Market Listing,764.0,46.34,764.0,46.34,0.7232142857142857
1004977,Berlin,Real Market Listing,590.0,43.36,590.0,43.36,0.6627435064935064
1001161,Berlin,Real Market Listing,850.5,56.7,850.5,56.7,0.9334415584415584
1005811,Berlin,Real Market Listing,1200.0,58.0,1200.0,58.0,0.9598214285714285
1000251,Hamburg,Real Market Listing,724.0,41.33,724.0,41.33,0.6215503246753247
1005851,Berlin,Real Market Listing,302.8,36.03,302.8,36.03,0.5140016233766234
1000065,Köln,Real Market Listing,495.0,54.0,495.0,54.0,0.8786525974025974
1002087,Hamburg,Real Market Listing,520.0,50.0,520.0,50.0,0.7974837662337662
1002770,Berlin,Real Market Listing,912.0,48.0,912.0,48.0,0.7568993506493505
1002850,Hamburg,Real Market Listing,925.0,54.45,925.0,54.45,0.8877840909090909
1004017,München,Real Market Listing,1190.0,30.0,1190.0,30.0,0.39163961038961037
1001339,Köln,Real Market Listing,630.0,53.0,630.0,53.0,0.8583603896103895
1001209,Hamburg,Real Market Listing,568.0,55.0,568.0,55.0,0.8989448051948051
1001084,Berlin,Real Market Listing,672.93,53.62,672.93,53.62,0.8709415584415584
1000808,Berlin,Real Market Listing,580.43,49.96,580.43,49.96,0.7966720779220781
1000625,Köln,Real Market Listing,850.0,25.0,850.0,25.0,0.29017857142857145
1003438,Berlin,Real Market Listing,1000.0,42.0,1000.0,42.0,0.6351461038961039
1006091,München,Real Market Listing,1490.0,42.0,1490.0,42.0,0.6351461038961039
1000654,München,Real Market Listing,740.0,25.0,740.0,25.0,0.29017857142857145
1000100,Berlin,Real Market Listing,850.0,29.0,850.0,29.0,0.3713474025974026
1003433,Berlin,Real Market Listing,650.0,51.0,650.0,51.0,0.8177759740259739
1002094,Köln,Real Market Listing,296.0,37.0,296.0,37.0,0.533685064935065
1001224,Berlin,Real Market Listing,595.46,56.71,595.46,56.71,0.9336444805194806
1006153,Berlin,Real Market Listing,349.0,41.0,349.0,41.0,0.6148538961038961
1002908,Potsdam,Real Market Listing,560.0,53.0,560.0,53.0,0.8583603896103895
1001406,Hamburg,Real Market Listing,536.5,37.0,536.5,37.0,0.533685064935065
1003045,Berlin,Real Market Listing,1110.0,57.0,1110.0,57.0,0.9395292207792207
1005891,München,Real Market Listing,1200.0,58.0,1200.0,58.0,0.9598214285714285
1002543,Hamburg,Real Market Listing,590.0,43.38,590.0,43.38,0.6631493506493508
1001801,Berlin,Real Market Listing,985.0,47.8,985.0,47.8,0.752840909090909
1000799,Köln,Real Market Listing,880.0,56.0,880.0,56.0,0.9192370129870129
1001617,Berlin,Real Market Listing,547.56,50.7,547.56,50.7,0.8116883116883117
1002357,München,Real Market Listing,1049.0,43.0,1049.0,43.0,0.6554383116883116
1002902,Hamburg,Real Market Listing,805.0,29.0,805.0,29.0,0.3713474025974026
1004428,Hamburg,Real Market Listing,618.0,24.0,618.0,24.0,0.26988636363636365
1005185,München,Real Market Listing,558.66,56.43,558.66,56.43,0.9279626623376624
